ID,Resource,Zone,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh
1,onshore_wind_turbine,1,8495.9,8495.9,0.0,9.078465105841872,12705.500406730418,2.786651086292052
4,conventional_steam_coal,2,12921.6,13567.68,-646.0799999999999,13.807636002265369,5213.857847039998,1.143536434466593
5,natural_gas_fired_combined_cycle,2,36269.22,36734.21,-464.98999999999796,38.756205721124566,3230.936516,0.7086295276715497
6,natural_gas_fired_combustion_turbine,2,4639.139999999999,4704.48,-65.34000000000015,4.957246508447046,501.18511211999987,0.10992310357038541
7,natural_gas_steam_turbine,2,894.8,1118.5,-223.70000000000005,0.9561565668978339,1463.0848006288006,0.32089305564461623
8,nuclear,2,3765.0,5020.0,-1255.0,4.023166600771508,10333.0425,2.266308542406857
9,onshore_wind_turbine,2,6979.000000000001,6979.0,9.094947017729282e-13,7.457551050938741,18093.0135323,3.9682746999380245
11,solar_photovoltaic,2,454.5,454.5,0.0,0.48566513148755647,874.2342496499999,0.19174261095378672
12,conventional_steam_coal,3,650.0,650.0,0.0,0.6945705950867145,2312.8734402854075,0.5072741000750509
13,natural_gas_fired_combined_cycle,3,3182.53,3427.34,-244.80999999999995,3.4007565476635713,673.1869982161007,0.14764765021477252
14,natural_gas_fired_combustion_turbine,3,1115.04,1207.96,-92.92000000000007,1.1914984559161386,245.59229891999993,0.05386486361511957
15,onshore_wind_turbine,3,9450.5,9450.5,0.0,10.098522167487685,24211.326651535288,5.310182012062491
16,solar_photovoltaic,3,137.5,137.5,0.0,0.1469283951144973,194.95937999999995,0.04275973009075927
17,naturalgas_ccccsavgcf,1,500.0,0.0,500.0,0.5342850731436265,3213.3,0.7047613749112088
18,naturalgas_ccavgcf,1,500.0,0.0,500.0,0.5342850731436265,1623.78,0.35613774790817
19,naturalgas_ctavgcf,1,100.0,0.0,100.0,0.1068570146287253,308.1301256677016,0.0675810571739747
20,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
21,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
22,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
23,utilitypv_losangeles,1,12871.618016666525,0.0,12871.618016666525,13.75422674702299,25067.806431442685,5.498030599891572
24,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
25,utilitypv_losangeles,1,0.0,0.0,0.0,0.0,0.0,0.0
26,utilitypv_losangeles,1,-0.0,0.0,-0.0,-0.0,1.333596035534435e-12,2.9249275684790883e-16
27,battery,1,5880.149366423882,0.0,5880.149366423882,6.283352068670466,10645.79016952365,2.3349023486414957
28,naturalgas_ccs100,1,500.0,0.0,500.0,0.5342850731436265,3207.109642913803,0.703403666458447
29,naturalgas_ccccsavgcf,2,500.0,0.0,500.0,0.5342850731436265,4038.0542633067553,0.8856517208396778
30,naturalgas_ccavgcf,2,500.0,0.0,500.0,0.5342850731436265,3948.0,0.8659004475615262
31,naturalgas_ctavgcf,2,100.0,0.0,100.0,0.1068570146287253,704.49,0.15451322348090668
32,landbasedwind_ltrg1,2,1848.0550000000003,0.0,1848.0550000000003,1.9747764016968896,6273.671959670499,1.3759816002362923
33,landbasedwind_ltrg1,2,2552.931,0.0,2552.931,2.727985852131263,8253.147248437499,1.8101326991421502
34,landbasedwind_ltrg1,2,2288.25,0.0,2288.25,2.4451556372418066,6035.245874325,1.3236884761200283
35,offshorewind_otrg3,2,842.5,0.0,842.5,0.9002703482470107,3368.2042955,0.738735969339439
36,offshorewind_otrg3,2,1330.0,0.0,1330.0,1.4211982945620465,5488.414974,1.203754048224413
37,offshorewind_otrg3,2,1520.0,0.0,1520.0,1.6242266223566246,6254.3364,1.3717408024215667
38,utilitypv_losangeles,2,41431.5,0.0,41431.5,44.272464015900326,107730.40544263786,23.628117094418645
39,utilitypv_losangeles,2,32915.25,0.0,32915.25,35.17225350758151,83901.12366015003,18.401727590739327
40,battery,2,43481.9710569,0.0,43481.9710569,46.46353617312974,61381.80114615424,13.462646677960374
41,naturalgas_ccs100,2,500.0,0.0,500.0,0.5342850731436265,3992.1755284893,0.8755893051831452
42,naturalgas_ccccsavgcf,3,500.0,0.0,500.0,0.5342850731436265,3222.4673530536415,0.706772017036868
43,naturalgas_ccavgcf,3,500.0,0.0,500.0,0.5342850731436265,1701.3973434995503,0.3731612769038127
44,naturalgas_ctavgcf,3,100.0,0.0,100.0,0.1068570146287253,322.61,0.07075687522487943
45,landbasedwind_ltrg1,3,-0.0,0.0,-0.0,-0.0,0.0,0.0
46,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
47,landbasedwind_ltrg1,3,6573.825,0.0,6573.825,7.0245931419168,23254.27627178862,5.1002756412008985
48,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
49,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
50,landbasedwind_ltrg1,3,814.3702130749972,0.0,814.3702130749972,0.8702116977175313,2704.8210013494827,0.5932385297979565
51,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
52,utilitypv_losangeles,3,-0.0,0.0,-0.0,-0.0,0.0,0.0
53,utilitypv_losangeles,3,8679.034678408641,0.0,8679.034678408641,9.274157355939264,21345.267478923684,4.68157970195555
54,battery,3,3996.766570525424,0.0,3996.766570525424,4.270825438942355,5603.104547809411,1.2289084943470596
55,naturalgas_ccs100,3,500.0,0.0,500.0,0.5342850731436265,3215.5663897745594,0.7052584539183363
