ID,Resource,Zone,Total_MW,Start_MW,Change_in_MW,Percent_MW,GWh,Percent_GWh
1,onshore_wind_turbine,1,8495.9,8495.9,0.0,9.078465105841872,23553.361923011944,5.178728588043544
4,conventional_steam_coal,2,13567.68,13567.68,0.0,14.498017802378637,109168.35460039697,24.003082053708567
5,natural_gas_fired_combined_cycle,2,36734.21,36734.21,0.0,39.253080153446675,90815.24842859729,19.967744936146747
6,natural_gas_fired_combustion_turbine,2,4704.48,4704.48,0.0,5.027066881805456,537.5363636295249,0.11818928196069647
7,natural_gas_steam_turbine,2,-0.0,1118.5,-1118.5,-0.0,0.0,0.0
8,nuclear,2,5020.0,5020.0,0.0,5.36422213436201,43854.72,9.642432062437502
9,onshore_wind_turbine,2,6979.0,6979.0,0.0,7.457551050938739,16345.390278,3.593896285043923
11,solar_photovoltaic,2,454.5,454.5,0.0,0.48566513148755647,856.7212284000001,0.18836914797985266
12,conventional_steam_coal,3,650.0,650.0,0.0,0.6945705950867145,4876.1834528247155,1.0721369938707679
13,natural_gas_fired_combined_cycle,3,3427.34,3427.34,0.0,3.662353205176154,18802.07856935155,4.134053648902204
14,natural_gas_fired_combustion_turbine,3,1207.96,1207.96,0.0,1.29078999390915,64.08989372219823,0.014091583439710393
15,onshore_wind_turbine,3,9450.5,9450.5,0.0,10.098522167487685,26500.646159965894,5.826754342706245
16,solar_photovoltaic,3,137.5,137.5,0.0,0.1469283951144973,290.0387685315352,0.06377145085040707
17,naturalgas_ccccsavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
18,naturalgas_ccavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
19,naturalgas_ctavgcf,1,0.0,0.0,0.0,0.0,0.0,0.0
20,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
21,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
22,landbasedwind_ltrg1,1,0.0,0.0,0.0,0.0,0.0,0.0
23,utilitypv_losangeles,1,1896.4805169375375,0.0,1896.4805169375375,2.0265224634148695,5280.8580132795905,1.1611136640349577
24,utilitypv_losangeles,1,-0.0,0.0,-0.0,-0.0,0.0,0.0
25,utilitypv_losangeles,1,-0.0,0.0,-0.0,-0.0,0.0,0.0
26,utilitypv_losangeles,1,-0.0,0.0,-0.0,-0.0,0.0,0.0
27,battery,1,-0.0,0.0,-0.0,-0.0,0.0,0.0
28,naturalgas_ccs100,1,0.0,0.0,0.0,0.0,0.0,0.0
29,naturalgas_ccccsavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
30,naturalgas_ccavgcf,2,8517.94258,0.0,8517.94258,9.102019148777023,74323.77659453829,16.341729383669946
31,naturalgas_ctavgcf,2,0.0,0.0,0.0,0.0,0.0,0.0
32,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
33,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
34,landbasedwind_ltrg1,2,0.0,0.0,0.0,0.0,0.0,0.0
35,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
36,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
37,offshorewind_otrg3,2,0.0,0.0,0.0,0.0,0.0,0.0
38,utilitypv_losangeles,2,14979.434355499214,0.0,14979.434355499214,16.0065763605561,39499.91606563659,8.684931910063145
39,utilitypv_losangeles,2,-0.0,0.0,-0.0,-0.0,0.0,0.0
40,battery,2,-0.0,0.0,-0.0,-0.0,0.0,0.0
41,naturalgas_ccs100,2,0.0,0.0,0.0,0.0,0.0,0.0
42,naturalgas_ccccsavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
43,naturalgas_ccavgcf,3,-0.0,0.0,-0.0,-0.0,0.0,0.0
44,naturalgas_ctavgcf,3,0.0,0.0,0.0,0.0,0.0,0.0
45,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
46,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
47,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
48,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
49,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
50,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
51,landbasedwind_ltrg1,3,0.0,0.0,0.0,0.0,0.0,0.0
52,utilitypv_losangeles,3,-0.0,0.0,-0.0,-0.0,0.0,0.0
53,utilitypv_losangeles,3,-0.0,0.0,-0.0,-0.0,0.0,0.0
54,battery,3,-0.0,0.0,-0.0,-0.0,0.0,0.0
55,naturalgas_ccs100,3,0.0,0.0,0.0,0.0,0.0,0.0
